time_s,raw,angle_deg,agc
2.1944,641.0000,56.3379,128.0000
2.2044,622.0000,54.6680,128.0000
2.2144,622.0000,54.6680,128.0000
2.2244,439.0000,38.5840,128.0000
2.2344,439.0000,38.5840,128.0000
2.2444,641.0000,56.3379,128.0000
2.2544,641.0000,56.3379,128.0000
2.2644,733.0000,64.4238,128.0000
2.2744,733.0000,64.4238,128.0000
2.2844,641.0000,56.3379,128.0000
2.2944,641.0000,56.3379,128.0000
2.3044,550.0000,48.3398,128.0000
2.3144,550.0000,48.3398,128.0000
2.3244,623.0000,54.7559,128.0000
2.3344,623.0000,54.7559,128.0000
2.3444,550.0000,48.3398,128.0000
2.3544,550.0000,48.3398,128.0000
2.3644,642.0000,56.4258,128.0000
2.3744,642.0000,56.4258,128.0000
2.3844,623.0000,54.7559,128.0000
2.3944,623.0000,54.7559,128.0000
2.4044,641.0000,56.3379,128.0000
2.4144,641.0000,56.3379,128.0000
2.4244,641.0000,56.3379,128.0000
2.4344,641.0000,56.3379,128.0000
2.4444,642.0000,56.4258,128.0000
2.4544,642.0000,56.4258,128.0000
2.4644,531.0000,46.6699,128.0000
2.4744,531.0000,46.6699,128.0000
2.4844,550.0000,48.3398,128.0000
2.4944,550.0000,48.3398,128.0000
2.5044,641.0000,56.3379,128.0000
2.5144,641.0000,56.3379,128.0000
2.5244,641.0000,56.3379,128.0000
2.5344,641.0000,56.3379,128.0000
2.5444,641.0000,56.3379,128.0000
2.5544,641.0000,56.3379,128.0000
2.5644,550.0000,48.3398,128.0000
2.5744,550.0000,48.3398,128.0000
2.5844,733.0000,64.4238,128.0000
2.5944,733.0000,64.4238,128.0000
2.6044,733.0000,64.4238,128.0000
2.6144,733.0000,64.4238,128.0000
2.6244,622.0000,54.6680,128.0000
2.6344,622.0000,54.6680,128.0000
2.6444,641.0000,56.3379,128.0000
2.6544,641.0000,56.3379,128.0000
2.6644,642.0000,56.4258,128.0000
2.6744,642.0000,56.4258,128.0000
2.6844,642.0000,56.4258,128.0000
2.6944,642.0000,56.4258,128.0000
2.7044,622.0000,54.6680,128.0000
2.7144,622.0000,54.6680,128.0000
2.7244,531.0000,46.6699,128.0000
2.7344,531.0000,46.6699,128.0000
2.7444,550.0000,48.3398,128.0000
2.7544,550.0000,48.3398,128.0000
2.7644,550.0000,48.3398,128.0000
2.7744,550.0000,48.3398,128.0000
2.7844,642.0000,56.4258,128.0000
2.7944,642.0000,56.4258,128.0000
2.8044,622.0000,54.6680,128.0000
2.8144,622.0000,54.6680,128.0000
2.8244,641.0000,56.3379,128.0000
2.8344,641.0000,56.3379,128.0000
2.8444,550.0000,48.3398,128.0000
2.8544,550.0000,48.3398,128.0000
2.8644,622.0000,54.6680,128.0000
2.8744,622.0000,54.6680,128.0000
2.8844,622.0000,54.6680,128.0000
2.8944,622.0000,54.6680,128.0000
2.9044,622.0000,54.6680,128.0000
2.9144,622.0000,54.6680,128.0000
2.9245,695.0000,61.0840,128.0000
2.9344,695.0000,61.0840,128.0000
2.9444,714.0000,62.7539,128.0000
2.9544,714.0000,62.7539,128.0000
2.9644,622.0000,54.6680,128.0000
2.9744,622.0000,54.6680,128.0000
2.9844,622.0000,54.6680,128.0000
2.9944,622.0000,54.6680,128.0000
3.0044,550.0000,48.3398,128.0000
3.0144,550.0000,48.3398,128.0000
3.0244,623.0000,54.7559,128.0000
3.0344,623.0000,54.7559,128.0000
3.0444,531.0000,46.6699,128.0000
3.0544,531.0000,46.6699,128.0000
3.0644,531.0000,46.6699,128.0000
3.0744,531.0000,46.6699,128.0000
3.0844,623.0000,54.7559,128.0000
3.0944,623.0000,54.7559,128.0000
3.1044,550.0000,48.3398,128.0000
3.1144,550.0000,48.3398,128.0000
3.1244,642.0000,56.4258,128.0000
3.1344,642.0000,56.4258,128.0000
3.1444,550.0000,48.3398,128.0000
3.1544,550.0000,48.3398,128.0000
3.1644,531.0000,46.6699,128.0000
3.1744,531.0000,46.6699,128.0000
3.1844,550.0000,48.3398,128.0000
3.1944,550.0000,48.3398,128.0000
3.2044,531.0000,46.6699,128.0000
3.2144,531.0000,46.6699,128.0000
3.2244,642.0000,56.4258,128.0000
3.2344,642.0000,56.4258,128.0000
3.2444,695.0000,61.0840,128.0000
3.2544,695.0000,61.0840,128.0000
3.2644,714.0000,62.7539,128.0000
3.2744,714.0000,62.7539,128.0000
3.2844,641.0000,56.3379,128.0000
3.2944,641.0000,56.3379,128.0000
3.3044,550.0000,48.3398,128.0000
3.3144,550.0000,48.3398,128.0000
3.3244,531.0000,46.6699,128.0000
3.3344,531.0000,46.6699,128.0000
3.3444,641.0000,56.3379,128.0000
3.3544,641.0000,56.3379,128.0000
3.3644,550.0000,48.3398,128.0000
3.3744,550.0000,48.3398,128.0000
3.3844,550.0000,48.3398,128.0000
3.3944,550.0000,48.3398,128.0000
3.4044,550.0000,48.3398,128.0000
3.4144,550.0000,48.3398,128.0000
3.4244,550.0000,48.3398,128.0000
3.4344,550.0000,48.3398,128.0000
3.4444,550.0000,48.3398,128.0000
3.4544,550.0000,48.3398,128.0000
3.4644,550.0000,48.3398,128.0000
3.4744,550.0000,48.3398,128.0000
3.4844,623.0000,54.7559,128.0000
3.4944,623.0000,54.7559,128.0000
3.5044,531.0000,46.6699,128.0000
3.5144,531.0000,46.6699,128.0000
3.5244,550.0000,48.3398,128.0000
3.5344,550.0000,48.3398,128.0000
3.5444,550.0000,48.3398,128.0000
3.5544,550.0000,48.3398,128.0000
3.5644,550.0000,48.3398,128.0000
3.5744,550.0000,48.3398,128.0000
3.5844,550.0000,48.3398,128.0000
3.5944,550.0000,48.3398,128.0000
3.6044,641.0000,56.3379,128.0000
3.6144,641.0000,56.3379,128.0000
3.6244,623.0000,54.7559,128.0000
3.6344,623.0000,54.7559,128.0000
3.6444,641.0000,56.3379,128.0000
3.6544,641.0000,56.3379,128.0000
3.6644,550.0000,48.3398,128.0000
3.6744,550.0000,48.3398,128.0000
3.6844,714.0000,62.7539,128.0000
3.6944,714.0000,62.7539,128.0000
3.7044,714.0000,62.7539,128.0000
3.7144,714.0000,62.7539,128.0000
3.7244,550.0000,48.3398,128.0000
3.7344,550.0000,48.3398,128.0000
3.7444,550.0000,48.3398,128.0000
3.7544,550.0000,48.3398,128.0000
3.7644,714.0000,62.7539,128.0000
3.7744,714.0000,62.7539,128.0000
3.7844,714.0000,62.7539,128.0000
3.7944,714.0000,62.7539,128.0000
3.8044,714.0000,62.7539,128.0000
3.8144,714.0000,62.7539,128.0000
3.8244,550.0000,48.3398,128.0000
3.8344,550.0000,48.3398,128.0000
3.8444,714.0000,62.7539,128.0000
3.8544,714.0000,62.7539,128.0000
3.8644,714.0000,62.7539,128.0000
3.8744,714.0000,62.7539,128.0000
3.8844,695.0000,61.0840,128.0000
3.8944,695.0000,61.0840,128.0000
3.9044,714.0000,62.7539,128.0000
3.9144,714.0000,62.7539,128.0000
3.9245,622.0000,54.6680,128.0000
3.9344,622.0000,54.6680,128.0000
3.9444,531.0000,46.6699,128.0000
3.9544,531.0000,46.6699,128.0000
3.9644,622.0000,54.6680,128.0000
3.9744,622.0000,54.6680,128.0000
3.9844,714.0000,62.7539,128.0000
3.9944,714.0000,62.7539,128.0000
4.0044,642.0000,56.4258,128.0000
4.0144,642.0000,56.4258,128.0000
4.0244,550.0000,48.3398,128.0000
4.0344,550.0000,48.3398,128.0000
4.0444,642.0000,56.4258,128.0000
4.0544,642.0000,56.4258,128.0000
4.0644,550.0000,48.3398,128.0000
4.0744,550.0000,48.3398,128.0000
4.0844,550.0000,48.3398,128.0000
4.0944,550.0000,48.3398,128.0000
4.1044,550.0000,48.3398,128.0000
4.1144,550.0000,48.3398,128.0000
4.1244,714.0000,62.7539,128.0000
4.1344,714.0000,62.7539,128.0000
4.1444,733.0000,64.4238,128.0000
4.1544,733.0000,64.4238,128.0000
4.1644,714.0000,62.7539,128.0000
4.1744,714.0000,62.7539,128.0000
4.1844,714.0000,62.7539,128.0000
4.1944,714.0000,62.7539,128.0000
4.2044,531.0000,46.6699,128.0000
4.2144,531.0000,46.6699,128.0000
4.2244,550.0000,48.3398,128.0000
4.2344,550.0000,48.3398,128.0000
4.2444,714.0000,62.7539,128.0000
4.2544,714.0000,62.7539,128.0000
4.2644,641.0000,56.3379,128.0000
4.2744,641.0000,56.3379,128.0000
4.2844,714.0000,62.7539,128.0000
4.2944,714.0000,62.7539,128.0000
4.3044,714.0000,62.7539,128.0000
4.3144,714.0000,62.7539,128.0000
4.3244,550.0000,48.3398,128.0000
4.3344,550.0000,48.3398,128.0000
4.3444,714.0000,62.7539,128.0000
4.3544,714.0000,62.7539,128.0000
4.3644,641.0000,56.3379,128.0000
4.3744,641.0000,56.3379,128.0000
4.3844,550.0000,48.3398,128.0000
4.3944,550.0000,48.3398,128.0000
4.4044,622.0000,54.6680,128.0000
4.4144,622.0000,54.6680,128.0000
4.4244,550.0000,48.3398,128.0000
4.4344,550.0000,48.3398,128.0000
4.4444,531.0000,46.6699,128.0000
4.4544,531.0000,46.6699,128.0000
4.4644,622.0000,54.6680,128.0000
4.4744,622.0000,54.6680,128.0000
4.4844,642.0000,56.4258,128.0000
4.4944,642.0000,56.4258,128.0000
4.5044,550.0000,48.3398,128.0000
4.5144,550.0000,48.3398,128.0000
4.5244,641.0000,56.3379,128.0000
4.5344,641.0000,56.3379,128.0000
4.5444,641.0000,56.3379,128.0000
4.5544,641.0000,56.3379,128.0000
4.5644,550.0000,48.3398,128.0000
4.5744,550.0000,48.3398,128.0000
4.5844,714.0000,62.7539,128.0000
4.5944,714.0000,62.7539,128.0000
4.6044,642.0000,56.4258,128.0000
4.6144,642.0000,56.4258,128.0000
4.6244,714.0000,62.7539,128.0000
4.6344,714.0000,62.7539,128.0000
4.6444,642.0000,56.4258,128.0000
4.6544,642.0000,56.4258,128.0000
4.6644,550.0000,48.3398,128.0000
4.6744,550.0000,48.3398,128.0000
4.6844,622.0000,54.6680,128.0000
4.6944,622.0000,54.6680,128.0000
4.7044,550.0000,48.3398,128.0000
4.7144,550.0000,48.3398,128.0000
4.7244,641.0000,56.3379,128.0000
4.7345,641.0000,56.3379,128.0000
4.7444,550.0000,48.3398,128.0000
4.7544,550.0000,48.3398,128.0000
4.7644,641.0000,56.3379,128.0000
4.7744,641.0000,56.3379,128.0000
4.7844,531.0000,46.6699,128.0000
4.7944,531.0000,46.6699,128.0000
4.8044,714.0000,62.7539,128.0000
4.8144,714.0000,62.7539,128.0000
4.8244,623.0000,54.7559,128.0000
4.8344,623.0000,54.7559,128.0000
4.8444,623.0000,54.7559,128.0000
4.8544,623.0000,54.7559,128.0000
4.8644,623.0000,54.7559,128.0000
4.8744,623.0000,54.7559,128.0000
4.8844,641.0000,56.3379,128.0000
4.8944,641.0000,56.3379,128.0000
4.9044,550.0000,48.3398,128.0000
4.9144,550.0000,48.3398,128.0000
4.9245,714.0000,62.7539,128.0000
4.9344,714.0000,62.7539,128.0000
4.9444,733.0000,64.4238,128.0000
4.9544,733.0000,64.4238,128.0000
4.9644,623.0000,54.7559,128.0000
4.9744,623.0000,54.7559,128.0000
4.9844,550.0000,48.3398,128.0000
4.9944,550.0000,48.3398,128.0000
5.0044,550.0000,48.3398,128.0000
5.0144,550.0000,48.3398,128.0000
5.0244,550.0000,48.3398,128.0000
5.0344,550.0000,48.3398,128.0000
5.0444,531.0000,46.6699,128.0000
5.0544,531.0000,46.6699,128.0000
5.0645,531.0000,46.6699,128.0000
5.0744,531.0000,46.6699,128.0000
5.0844,550.0000,48.3398,128.0000
5.0944,550.0000,48.3398,128.0000
5.1044,714.0000,62.7539,128.0000
5.1144,714.0000,62.7539,128.0000
5.1244,714.0000,62.7539,128.0000
5.1344,714.0000,62.7539,128.0000
5.1444,714.0000,62.7539,128.0000
5.1544,714.0000,62.7539,128.0000
5.1644,550.0000,48.3398,128.0000
5.1744,550.0000,48.3398,128.0000
5.1844,622.0000,54.6680,128.0000
5.1944,622.0000,54.6680,128.0000
5.2044,714.0000,62.7539,128.0000
5.2144,714.0000,62.7539,128.0000
5.2244,550.0000,48.3398,128.0000
5.2344,550.0000,48.3398,128.0000
5.2444,550.0000,48.3398,128.0000
5.2544,550.0000,48.3398,128.0000
5.2644,714.0000,62.7539,128.0000
5.2744,714.0000,62.7539,128.0000
5.2844,622.0000,54.6680,128.0000
5.2944,622.0000,54.6680,128.0000
5.3044,714.0000,62.7539,128.0000
5.3144,714.0000,62.7539,128.0000
5.3244,531.0000,46.6699,128.0000
5.3344,531.0000,46.6699,128.0000
5.3444,623.0000,54.7559,128.0000
5.3544,623.0000,54.7559,128.0000
5.3644,622.0000,54.6680,128.0000
5.3744,622.0000,54.6680,128.0000
5.3844,550.0000,48.3398,128.0000
5.3944,550.0000,48.3398,128.0000
5.4044,550.0000,48.3398,128.0000
5.4144,550.0000,48.3398,128.0000
5.4244,714.0000,62.7539,128.0000
5.4344,714.0000,62.7539,128.0000
5.4444,642.0000,56.4258,128.0000
5.4544,642.0000,56.4258,128.0000
5.4644,623.0000,54.7559,128.0000
5.4744,623.0000,54.7559,128.0000
5.4844,714.0000,62.7539,128.0000
5.4944,714.0000,62.7539,128.0000
5.5044,714.0000,62.7539,128.0000
5.5144,714.0000,62.7539,128.0000
5.5244,714.0000,62.7539,128.0000
5.5344,714.0000,62.7539,128.0000
5.5444,550.0000,48.3398,128.0000
5.5544,550.0000,48.3398,128.0000
5.5644,623.0000,54.7559,128.0000
5.5744,623.0000,54.7559,128.0000
5.5844,714.0000,62.7539,128.0000
5.5944,714.0000,62.7539,128.0000
5.6044,623.0000,54.7559,128.0000
5.6144,623.0000,54.7559,128.0000
5.6244,623.0000,54.7559,128.0000
5.6344,623.0000,54.7559,128.0000
5.6444,641.0000,56.3379,128.0000
5.6544,641.0000,56.3379,128.0000
5.6644,531.0000,46.6699,128.0000
5.6744,531.0000,46.6699,128.0000
5.6844,622.0000,54.6680,128.0000
5.6944,622.0000,54.6680,128.0000
5.7044,622.0000,54.6680,128.0000
5.7144,622.0000,54.6680,128.0000
5.7244,623.0000,54.7559,128.0000
5.7344,623.0000,54.7559,128.0000
5.7444,550.0000,48.3398,128.0000
5.7544,550.0000,48.3398,128.0000
5.7644,622.0000,54.6680,128.0000
5.7744,622.0000,54.6680,128.0000
5.7844,622.0000,54.6680,128.0000
5.7944,622.0000,54.6680,128.0000
5.8044,622.0000,54.6680,128.0000
5.8144,622.0000,54.6680,128.0000
5.8244,622.0000,54.6680,128.0000
5.8344,622.0000,54.6680,128.0000
5.8444,714.0000,62.7539,128.0000
5.8544,714.0000,62.7539,128.0000
5.8644,531.0000,46.6699,128.0000
5.8744,531.0000,46.6699,128.0000
5.8844,714.0000,62.7539,128.0000
5.8944,714.0000,62.7539,128.0000
5.9044,623.0000,54.7559,128.0000
5.9144,623.0000,54.7559,128.0000
5.9246,714.0000,62.7539,128.0000
5.9344,714.0000,62.7539,128.0000
5.9444,531.0000,46.6699,128.0000
5.9544,531.0000,46.6699,128.0000
5.9644,623.0000,54.7559,128.0000
5.9744,623.0000,54.7559,128.0000
5.9844,531.0000,46.6699,128.0000
5.9944,531.0000,46.6699,128.0000
6.0044,531.0000,46.6699,128.0000
6.0144,531.0000,46.6699,128.0000
6.0244,623.0000,54.7559,128.0000
6.0344,623.0000,54.7559,128.0000
6.0444,531.0000,46.6699,128.0000
6.0544,531.0000,46.6699,128.0000
6.0644,623.0000,54.7559,128.0000
6.0744,623.0000,54.7559,128.0000
6.0844,714.0000,62.7539,128.0000
6.0944,714.0000,62.7539,128.0000
6.1044,623.0000,54.7559,128.0000
6.1144,623.0000,54.7559,128.0000
6.1244,623.0000,54.7559,128.0000
6.1344,623.0000,54.7559,128.0000
6.1444,623.0000,54.7559,128.0000
6.1544,623.0000,54.7559,128.0000
6.1644,623.0000,54.7559,128.0000
6.1744,623.0000,54.7559,128.0000
6.1844,714.0000,62.7539,128.0000
6.1944,714.0000,62.7539,128.0000
6.2044,623.0000,54.7559,128.0000
6.2144,623.0000,54.7559,128.0000
6.2244,623.0000,54.7559,128.0000
6.2344,623.0000,54.7559,128.0000
6.2444,623.0000,54.7559,128.0000
6.2544,623.0000,54.7559,128.0000
6.2644,622.0000,54.6680,128.0000
6.2744,622.0000,54.6680,128.0000
6.2844,531.0000,46.6699,128.0000
6.2944,531.0000,46.6699,128.0000
6.3044,622.0000,54.6680,128.0000
6.3144,622.0000,54.6680,128.0000
6.3244,622.0000,54.6680,128.0000
6.3344,622.0000,54.6680,128.0000
6.3444,531.0000,46.6699,128.0000
6.3544,531.0000,46.6699,128.0000
6.3644,623.0000,54.7559,128.0000
6.3744,623.0000,54.7559,128.0000
6.3844,531.0000,46.6699,128.0000
6.3944,531.0000,46.6699,128.0000
6.4044,623.0000,54.7559,128.0000
6.4144,623.0000,54.7559,128.0000
6.4244,531.0000,46.6699,128.0000
6.4344,531.0000,46.6699,128.0000
6.4444,714.0000,62.7539,128.0000
6.4544,714.0000,62.7539,128.0000
6.4644,622.0000,54.6680,128.0000
6.4744,622.0000,54.6680,128.0000
6.4844,714.0000,62.7539,128.0000
6.4944,714.0000,62.7539,128.0000
6.5044,531.0000,46.6699,128.0000
6.5144,531.0000,46.6699,128.0000
6.5244,531.0000,46.6699,128.0000
6.5344,531.0000,46.6699,128.0000
6.5444,714.0000,62.7539,128.0000
6.5544,714.0000,62.7539,128.0000
6.5644,714.0000,62.7539,128.0000
6.5744,714.0000,62.7539,128.0000
6.5844,622.0000,54.6680,128.0000
6.5944,622.0000,54.6680,128.0000
6.6044,622.0000,54.6680,128.0000
6.6144,622.0000,54.6680,128.0000
6.6244,622.0000,54.6680,128.0000
6.6344,622.0000,54.6680,128.0000
6.6444,622.0000,54.6680,128.0000
6.6544,622.0000,54.6680,128.0000
6.6644,622.0000,54.6680,128.0000
6.6744,622.0000,54.6680,128.0000
6.6844,531.0000,46.6699,128.0000
6.6944,531.0000,46.6699,128.0000
6.7044,623.0000,54.7559,128.0000
6.7144,623.0000,54.7559,128.0000
6.7244,622.0000,54.6680,128.0000
6.7345,622.0000,54.6680,128.0000
6.7444,714.0000,62.7539,128.0000
6.7544,714.0000,62.7539,128.0000
6.7644,714.0000,62.7539,128.0000
6.7744,714.0000,62.7539,128.0000
6.7844,531.0000,46.6699,128.0000
6.7944,531.0000,46.6699,128.0000
6.8044,622.0000,54.6680,128.0000
6.8144,622.0000,54.6680,128.0000
6.8244,622.0000,54.6680,128.0000
6.8344,622.0000,54.6680,128.0000
6.8444,623.0000,54.7559,128.0000
6.8544,623.0000,54.7559,128.0000
6.8644,622.0000,54.6680,128.0000
6.8744,622.0000,54.6680,128.0000
6.8844,622.0000,54.6680,128.0000
6.8944,622.0000,54.6680,128.0000
6.9044,622.0000,54.6680,128.0000
6.9144,622.0000,54.6680,128.0000
6.9245,531.0000,46.6699,128.0000
6.9344,531.0000,46.6699,128.0000
6.9444,623.0000,54.7559,128.0000
6.9544,623.0000,54.7559,128.0000
6.9644,623.0000,54.7559,128.0000
6.9744,623.0000,54.7559,128.0000
6.9844,623.0000,54.7559,128.0000
6.9944,623.0000,54.7559,128.0000
7.0044,623.0000,54.7559,128.0000
7.0144,623.0000,54.7559,128.0000
7.0244,622.0000,54.6680,128.0000
7.0344,622.0000,54.6680,128.0000
7.0444,622.0000,54.6680,128.0000
7.0544,622.0000,54.6680,128.0000
7.0644,623.0000,54.7559,128.0000
7.0744,623.0000,54.7559,128.0000
7.0844,622.0000,54.6680,128.0000
7.0944,622.0000,54.6680,128.0000
7.1044,622.0000,54.6680,128.0000
7.1144,622.0000,54.6680,128.0000
7.1244,531.0000,46.6699,128.0000
7.1344,531.0000,46.6699,128.0000
7.1444,531.0000,46.6699,128.0000
7.1544,531.0000,46.6699,128.0000
7.1644,714.0000,62.7539,128.0000
7.1744,714.0000,62.7539,128.0000
7.1844,622.0000,54.6680,128.0000
7.1944,622.0000,54.6680,128.0000
7.2044,531.0000,46.6699,128.0000
7.2144,531.0000,46.6699,128.0000
7.2244,531.0000,46.6699,128.0000
7.2344,531.0000,46.6699,128.0000
7.2444,714.0000,62.7539,128.0000
7.2544,714.0000,62.7539,128.0000
7.2644,531.0000,46.6699,128.0000
7.2744,531.0000,46.6699,128.0000
7.2844,623.0000,54.7559,128.0000
7.2944,623.0000,54.7559,128.0000
7.3044,622.0000,54.6680,128.0000
7.3144,622.0000,54.6680,128.0000
7.3244,623.0000,54.7559,128.0000
7.3344,623.0000,54.7559,128.0000
7.3444,623.0000,54.7559,128.0000
7.3544,623.0000,54.7559,128.0000
7.3644,714.0000,62.7539,128.0000
7.3744,714.0000,62.7539,128.0000
7.3844,623.0000,54.7559,128.0000
7.3944,623.0000,54.7559,128.0000
7.4044,714.0000,62.7539,128.0000
7.4144,714.0000,62.7539,128.0000
7.4244,622.0000,54.6680,128.0000
7.4344,622.0000,54.6680,128.0000
7.4444,531.0000,46.6699,128.0000
7.4544,531.0000,46.6699,128.0000
7.4644,714.0000,62.7539,128.0000
7.4744,714.0000,62.7539,128.0000
7.4844,531.0000,46.6699,128.0000
7.4944,531.0000,46.6699,128.0000
7.5044,714.0000,62.7539,128.0000
7.5144,714.0000,62.7539,128.0000
7.5244,623.0000,54.7559,128.0000
7.5344,623.0000,54.7559,128.0000
7.5444,714.0000,62.7539,128.0000
7.5544,714.0000,62.7539,128.0000
7.5644,623.0000,54.7559,128.0000
7.5744,623.0000,54.7559,128.0000
7.5844,623.0000,54.7559,128.0000
7.5944,623.0000,54.7559,128.0000
7.6044,622.0000,54.6680,128.0000
7.6144,622.0000,54.6680,128.0000
7.6244,714.0000,62.7539,128.0000
7.6344,714.0000,62.7539,128.0000
7.6444,623.0000,54.7559,128.0000
7.6544,623.0000,54.7559,128.0000
7.6644,714.0000,62.7539,128.0000
7.6744,714.0000,62.7539,128.0000
7.6844,714.0000,62.7539,128.0000
7.6944,714.0000,62.7539,128.0000
7.7044,622.0000,54.6680,128.0000
7.7144,622.0000,54.6680,128.0000
7.7244,550.0000,48.3398,128.0000
7.7344,550.0000,48.3398,128.0000
7.7444,622.0000,54.6680,128.0000
7.7544,622.0000,54.6680,128.0000
7.7644,622.0000,54.6680,128.0000
7.7744,622.0000,54.6680,128.0000
7.7844,531.0000,46.6699,128.0000
7.7944,531.0000,46.6699,128.0000
7.8044,714.0000,62.7539,128.0000
7.8144,714.0000,62.7539,128.0000
7.8244,622.0000,54.6680,128.0000
7.8344,622.0000,54.6680,128.0000
7.8444,622.0000,54.6680,128.0000
7.8544,622.0000,54.6680,128.0000
7.8644,622.0000,54.6680,128.0000
7.8744,622.0000,54.6680,128.0000
7.8844,531.0000,46.6699,128.0000
7.8944,531.0000,46.6699,128.0000
7.9044,623.0000,54.7559,128.0000
7.9144,623.0000,54.7559,128.0000
7.9245,530.0000,46.5820,128.0000
7.9344,530.0000,46.5820,128.0000
7.9444,623.0000,54.7559,128.0000
7.9544,623.0000,54.7559,128.0000
7.9644,622.0000,54.6680,128.0000
7.9744,622.0000,54.6680,128.0000
7.9844,531.0000,46.6699,128.0000
7.9944,531.0000,46.6699,128.0000
8.0044,623.0000,54.7559,128.0000
8.0144,623.0000,54.7559,128.0000
8.0244,714.0000,62.7539,128.0000
8.0344,714.0000,62.7539,128.0000
8.0444,531.0000,46.6699,128.0000
8.0544,531.0000,46.6699,128.0000
8.0644,623.0000,54.7559,128.0000
8.0744,623.0000,54.7559,128.0000
8.0844,531.0000,46.6699,128.0000
8.0944,531.0000,46.6699,128.0000
8.1044,714.0000,62.7539,128.0000
8.1144,714.0000,62.7539,128.0000
8.1244,622.0000,54.6680,128.0000
8.1344,622.0000,54.6680,128.0000
8.1444,623.0000,54.7559,128.0000
8.1544,623.0000,54.7559,128.0000
8.1644,531.0000,46.6699,128.0000
8.1744,531.0000,46.6699,128.0000
8.1844,531.0000,46.6699,128.0000
8.1944,531.0000,46.6699,128.0000
8.2044,623.0000,54.7559,128.0000
8.2144,623.0000,54.7559,128.0000
8.2244,531.0000,46.6699,128.0000
8.2344,531.0000,46.6699,128.0000
8.2444,622.0000,54.6680,128.0000
8.2544,622.0000,54.6680,128.0000
8.2644,531.0000,46.6699,128.0000
8.2744,531.0000,46.6699,128.0000
8.2844,531.0000,46.6699,128.0000
8.2944,531.0000,46.6699,128.0000
8.3044,622.0000,54.6680,128.0000
8.3144,622.0000,54.6680,128.0000
8.3244,714.0000,62.7539,128.0000
8.3344,714.0000,62.7539,128.0000
8.3444,622.0000,54.6680,128.0000
8.3544,622.0000,54.6680,128.0000
8.3644,531.0000,46.6699,128.0000
8.3744,531.0000,46.6699,128.0000
8.3844,623.0000,54.7559,128.0000
8.3944,623.0000,54.7559,128.0000
8.4044,622.0000,54.6680,128.0000
8.4144,622.0000,54.6680,128.0000
8.4244,623.0000,54.7559,128.0000
8.4344,623.0000,54.7559,128.0000
8.4444,531.0000,46.6699,128.0000
8.4544,531.0000,46.6699,128.0000
8.4644,622.0000,54.6680,128.0000
8.4744,622.0000,54.6680,128.0000
8.4844,531.0000,46.6699,128.0000
8.4944,531.0000,46.6699,128.0000
8.5044,623.0000,54.7559,128.0000
8.5144,623.0000,54.7559,128.0000
8.5244,714.0000,62.7539,128.0000
8.5344,714.0000,62.7539,128.0000
8.5444,622.0000,54.6680,128.0000
8.5544,622.0000,54.6680,128.0000
8.5644,714.0000,62.7539,128.0000
8.5744,714.0000,62.7539,128.0000
8.5844,531.0000,46.6699,128.0000
8.5944,531.0000,46.6699,128.0000
8.6044,622.0000,54.6680,128.0000
8.6144,622.0000,54.6680,128.0000
8.6244,531.0000,46.6699,128.0000
8.6344,531.0000,46.6699,128.0000
8.6444,531.0000,46.6699,128.0000
8.6544,531.0000,46.6699,128.0000
8.6644,531.0000,46.6699,128.0000
8.6744,531.0000,46.6699,128.0000
8.6844,714.0000,62.7539,128.0000
8.6944,714.0000,62.7539,128.0000
8.7044,531.0000,46.6699,128.0000
8.7144,531.0000,46.6699,128.0000
8.7244,623.0000,54.7559,128.0000
8.7344,623.0000,54.7559,128.0000
8.7444,531.0000,46.6699,128.0000
8.7544,531.0000,46.6699,128.0000
8.7644,623.0000,54.7559,128.0000
8.7744,623.0000,54.7559,128.0000
8.7844,622.0000,54.6680,128.0000
8.7944,622.0000,54.6680,128.0000
8.8044,531.0000,46.6699,128.0000
8.8144,531.0000,46.6699,128.0000
8.8244,622.0000,54.6680,128.0000
8.8344,622.0000,54.6680,128.0000
8.8444,622.0000,54.6680,128.0000
8.8544,622.0000,54.6680,128.0000
8.8644,623.0000,54.7559,128.0000
8.8744,623.0000,54.7559,128.0000
8.8844,531.0000,46.6699,128.0000
8.8944,531.0000,46.6699,128.0000
8.9044,622.0000,54.6680,128.0000
8.9144,622.0000,54.6680,128.0000
8.9246,531.0000,46.6699,128.0000
8.9343,531.0000,46.6699,128.0000
8.9444,623.0000,54.7559,128.0000
8.9544,623.0000,54.7559,128.0000
8.9644,531.0000,46.6699,128.0000
8.9744,531.0000,46.6699,128.0000
8.9844,531.0000,46.6699,128.0000
8.9944,531.0000,46.6699,128.0000
9.0044,531.0000,46.6699,128.0000
9.0144,531.0000,46.6699,128.0000
9.0244,531.0000,46.6699,128.0000
9.0344,531.0000,46.6699,128.0000
9.0444,623.0000,54.7559,128.0000
9.0544,623.0000,54.7559,128.0000
9.0644,531.0000,46.6699,128.0000
9.0744,531.0000,46.6699,128.0000
9.0844,623.0000,54.7559,128.0000
9.0944,623.0000,54.7559,128.0000
9.1044,622.0000,54.6680,128.0000
9.1144,622.0000,54.6680,128.0000
9.1244,531.0000,46.6699,128.0000
9.1344,531.0000,46.6699,128.0000
9.1444,622.0000,54.6680,128.0000
9.1544,622.0000,54.6680,128.0000
9.1644,622.0000,54.6680,128.0000
9.1744,622.0000,54.6680,128.0000
