time_s,raw,angle_deg
151.650,3480,305.859
151.700,3480,305.859
151.750,3480,305.859
151.800,3480,305.859
151.850,3480,305.859
151.900,3480,305.859
151.950,3480,305.859
152.000,3480,305.859
152.050,3480,305.859
152.100,3480,305.859
152.150,3480,305.859
152.200,3480,305.859
152.250,3480,305.859
152.300,3480,305.859
152.350,3480,305.859
152.400,3480,305.859
152.450,3480,305.859
152.500,3480,305.859
152.550,3480,305.859
152.600,3480,305.859
152.650,3480,305.859
152.700,3480,305.859
152.750,3480,305.859
152.800,3480,305.859
152.850,3480,305.859
152.900,3480,305.859
152.950,3480,305.859
153.000,3480,305.859
153.050,3480,305.859
153.100,3480,305.859
153.150,3480,305.859
153.200,3480,305.859
153.250,3480,305.859
153.300,3480,305.859
153.350,3480,305.859
153.400,3480,305.859
153.450,3480,305.859
153.500,3480,305.859
153.550,3480,305.859
153.600,3480,305.859
153.650,3480,305.859
153.700,3480,305.859
153.750,3480,305.859
153.800,3480,305.859
153.850,3480,305.859
153.900,3480,305.859
153.950,3480,305.859
154.000,3480,305.859
154.050,3480,305.859
154.100,3480,305.859
154.150,3480,305.859
154.200,3480,305.859
154.250,3480,305.859
154.300,3480,305.859
154.350,3480,305.859
154.400,3480,305.859
154.450,3480,305.859
154.500,3480,305.859
154.550,3480,305.859
154.600,3480,305.859
154.650,3480,305.859
154.700,3480,305.859
154.750,3480,305.859
154.800,3480,305.859
154.850,3480,305.859
154.900,3480,305.859
154.950,3480,305.859
155.000,3480,305.859
155.050,3480,305.859
155.100,3480,305.859
155.150,3480,305.859
155.200,3480,305.859
155.250,3480,305.859
155.300,3480,305.859
155.350,3480,305.859
155.400,3480,305.859
155.450,3480,305.859
155.500,3480,305.859
155.550,3480,305.859
155.600,3480,305.859
155.650,3480,305.859
155.700,3480,305.859
155.750,3480,305.859
155.800,3480,305.859
155.850,3480,305.859
155.900,3480,305.859
155.950,3480,305.859
156.000,3480,305.859
156.050,3480,305.859
156.100,3480,305.859
156.150,3480,305.859
156.200,3480,305.859
156.250,3480,305.859
156.300,3480,305.859
156.350,3480,305.859
156.400,3480,305.859
156.450,3480,305.859
156.500,3480,305.859
156.550,3480,305.859
156.600,3480,305.859
156.650,3480,305.859
156.700,3480,305.859
156.750,3480,305.859
156.800,3455,303.662
156.850,3480,305.859
156.900,3480,305.859
156.950,3480,305.859
157.000,3480,305.859
157.050,3480,305.859
157.100,3532,310.430
157.150,3532,310.430
157.200,3557,312.627
157.250,3557,312.627
157.300,3557,312.627
157.350,3557,312.627
157.400,3557,312.627
157.450,3557,312.627
157.500,3378,296.895
157.550,3378,296.895
157.600,3532,310.430
157.650,3532,310.430
157.700,3480,305.859
157.750,3480,305.859
157.800,3480,305.859
157.850,3480,305.859
157.900,3480,305.859
157.950,3480,305.859
158.000,3480,305.859
158.050,3480,305.859
158.100,3480,305.859
158.150,3480,305.859
158.200,3480,305.859
158.250,3480,305.859
158.300,3480,305.859
158.350,3480,305.859
158.400,3480,305.859
158.450,3480,305.859
158.500,3557,312.627
158.550,3557,312.627
158.600,3557,312.627
158.650,3557,312.627
158.700,3480,305.859
158.750,3480,305.859
158.800,3480,305.859
158.850,3480,305.859
158.900,3480,305.859
158.950,3480,305.859
159.000,3480,305.859
159.050,3480,305.859
159.100,3480,305.859
159.150,3480,305.859
159.200,3480,305.859
159.250,3480,305.859
159.300,3480,305.859
159.350,3480,305.859
159.400,3480,305.859
159.450,3480,305.859
159.500,3480,305.859
159.550,3480,305.859
159.600,3480,305.859
159.650,3480,305.859
159.700,3480,305.859
159.750,3480,305.859
159.800,3480,305.859
159.850,3480,305.859
159.900,3480,305.859
159.950,3480,305.859
160.000,3480,305.859
160.050,3480,305.859
160.100,3480,305.859
160.150,3480,305.859
160.200,3480,305.859
160.250,3480,305.859
160.300,3480,305.859
160.350,3480,305.859
160.400,3480,305.859
160.450,3480,305.859
160.500,3480,305.859
160.550,3480,305.859
160.600,3480,305.859
160.650,3480,305.859
160.700,3480,305.859
160.750,3480,305.859
160.800,3480,305.859
160.850,3480,305.859
160.900,3480,305.859
160.950,3480,305.859
161.000,3480,305.859
161.050,3480,305.859
161.100,3480,305.859
161.150,3480,305.859
161.200,3480,305.859
161.250,3480,305.859
161.300,3480,305.859
161.350,3480,305.859
161.400,3480,305.859
161.450,3480,305.859
161.500,3480,305.859
161.550,3480,305.859
161.600,3480,305.859
161.650,3480,305.859
161.700,3480,305.859
161.750,3480,305.859
161.800,3480,305.859
161.850,3480,305.859
161.900,3480,305.859
161.950,3480,305.859
162.000,3480,305.859
162.050,3480,305.859
162.100,3480,305.859
162.150,3480,305.859
162.200,3480,305.859
162.250,3480,305.859
162.300,3480,305.859
162.350,3480,305.859
162.400,3480,305.859
162.450,3480,305.859
162.500,3480,305.859
162.550,3480,305.859
162.600,3480,305.859
162.650,3480,305.859
162.700,3480,305.859
162.750,3480,305.859
162.800,3480,305.859
162.850,3480,305.859
162.900,3480,305.859
162.950,3480,305.859
163.000,3480,305.859
163.050,3480,305.859
163.100,3480,305.859
163.150,3480,305.859
163.200,3480,305.859
163.250,3480,305.859
163.300,3480,305.859
163.350,3480,305.859
163.400,3480,305.859
163.450,3480,305.859
163.500,3480,305.859
163.550,3480,305.859
163.600,3480,305.859
163.650,3480,305.859
163.700,3480,305.859
163.750,3480,305.859
163.800,3480,305.859
163.850,3480,305.859
163.900,3480,305.859
163.950,3480,305.859
164.000,3480,305.859
164.050,3480,305.859
164.100,3480,305.859
164.150,3480,305.859
164.200,3480,305.859
164.250,3480,305.859
164.300,3480,305.859
164.350,3480,305.859
164.400,3480,305.859
164.450,3480,305.859
164.500,3480,305.859
164.550,3480,305.859
164.600,3480,305.859
164.650,3480,305.859
164.700,3480,305.859
164.750,3480,305.859
164.800,3480,305.859
164.850,3480,305.859
164.900,3481,305.947
164.950,3481,305.947
165.000,3480,305.859
165.050,3480,305.859
165.100,3480,305.859
165.150,3480,305.859
165.200,3480,305.859
165.250,3480,305.859
165.300,3480,305.859
165.350,3480,305.859
165.400,3480,305.859
165.450,3480,305.859
165.500,3480,305.859
165.550,3480,305.859
165.600,3480,305.859
165.650,3480,305.859
165.700,3480,305.859
165.750,3480,305.859
165.800,3480,305.859
165.850,3480,305.859
165.900,3480,305.859
165.950,3480,305.859
166.000,3480,305.859
166.050,3480,305.859
166.100,3480,305.859
166.150,3480,305.859
166.200,3480,305.859
166.250,3480,305.859
166.300,3480,305.859
166.350,3480,305.859
166.400,3480,305.859
166.450,3480,305.859
166.500,3480,305.859
166.550,3480,305.859
166.600,3480,305.859
166.650,3480,305.859
166.700,3480,305.859
166.750,3480,305.859
166.800,3480,305.859
166.850,3480,305.859
166.900,3480,305.859
166.950,3480,305.859
167.000,3480,305.859
167.050,3480,305.859
167.100,3480,305.859
167.150,3480,305.859
167.200,3480,305.859
167.250,3480,305.859
167.300,3480,305.859
167.350,3480,305.859
167.400,3480,305.859
167.450,3480,305.859
167.500,3480,305.859
167.550,3480,305.859
167.600,3480,305.859
167.650,3480,305.859
167.700,3480,305.859
167.750,3480,305.859
167.800,3480,305.859
167.850,3480,305.859
167.900,3480,305.859
167.950,3480,305.859
168.000,3480,305.859
168.050,3480,305.859
168.100,3480,305.859
168.150,3480,305.859
168.200,3480,305.859
168.250,3480,305.859
168.300,3480,305.859
168.350,3480,305.859
168.400,3480,305.859
168.450,3480,305.859
168.500,3480,305.859
168.550,3480,305.859
168.600,3480,305.859
168.650,3480,305.859
168.700,3480,305.859
168.750,3480,305.859
168.800,3480,305.859
168.850,3480,305.859
168.900,3480,305.859
168.950,3480,305.859
169.000,3480,305.859
169.050,3480,305.859
169.100,3480,305.859
169.150,3480,305.859
169.200,3480,305.859
169.250,3480,305.859
169.300,3480,305.859
169.350,3480,305.859
169.400,3480,305.859
169.450,3480,305.859
169.500,3480,305.859
169.550,3480,305.859
169.600,3480,305.859
169.650,3480,305.859
169.700,3480,305.859
169.750,3480,305.859
169.800,3480,305.859
169.850,3480,305.859
169.900,3480,305.859
169.950,3480,305.859
170.000,3480,305.859
170.050,3480,305.859
170.100,3480,305.859
170.150,3480,305.859
170.200,3480,305.859
170.250,3480,305.859
170.300,3480,305.859
170.350,3480,305.859
170.400,3480,305.859
170.450,3480,305.859
170.500,3480,305.859
170.550,3480,305.859
170.600,3480,305.859
170.650,3480,305.859
170.700,3480,305.859
170.750,3480,305.859
170.800,3480,305.859
170.850,3480,305.859
170.900,3480,305.859
170.950,3480,305.859
171.000,3480,305.859
171.050,3480,305.859
171.100,3480,305.859
171.150,3480,305.859
171.200,3480,305.859
171.250,3480,305.859
171.300,3480,305.859
171.350,3480,305.859
171.400,3480,305.859
171.450,3480,305.859
171.500,3480,305.859
171.550,3480,305.859
171.600,3480,305.859
171.650,3480,305.859
171.700,3480,305.859
171.750,3480,305.859
171.800,3480,305.859
171.850,3480,305.859
171.900,3480,305.859
171.950,3480,305.859
172.000,3480,305.859
172.050,3480,305.859
172.100,3480,305.859
172.150,3480,305.859
172.200,3480,305.859
172.250,3480,305.859
172.300,3480,305.859
172.350,3480,305.859
172.400,3480,305.859
172.450,3480,305.859
172.500,3480,305.859
172.550,3480,305.859
172.600,3480,305.859
172.650,3480,305.859
172.700,3480,305.859
172.750,3480,305.859
172.800,3480,305.859
172.850,3480,305.859
172.900,3480,305.859
172.950,3480,305.859
173.000,3480,305.859
173.050,3480,305.859
173.100,3480,305.859
173.150,3480,305.859
173.200,3480,305.859
173.250,3480,305.859
173.300,3480,305.859
173.350,3480,305.859
173.400,3480,305.859
173.450,3480,305.859
173.500,3480,305.859
173.550,3480,305.859
173.600,3480,305.859
173.650,3480,305.859
173.700,3480,305.859
173.750,3532,310.430
173.800,3480,305.859
173.850,3378,296.895
173.900,3480,305.859
173.950,3557,312.627
174.000,3557,312.627
174.050,3788,332.930
174.100,3788,332.930
174.150,3788,332.930
174.200,3788,332.930
174.250,3788,332.930
174.300,3788,332.930
174.350,3788,332.930
174.400,3788,332.930
174.450,3788,332.930
174.500,3788,332.930
174.550,3557,312.627
174.600,3557,312.627
174.650,3480,305.859
174.700,3480,305.859
174.750,3532,310.430
174.800,3532,310.430
174.850,3480,305.859
174.900,3480,305.859
174.950,3480,305.859
175.000,3480,305.859
175.050,3480,305.859
175.100,3480,305.859
175.150,3480,305.859
175.200,3480,305.859
175.250,3480,305.859
175.300,3480,305.859
175.350,3480,305.859
175.400,3480,305.859
175.450,3480,305.859
175.500,3480,305.859
175.550,3480,305.859
175.600,3480,305.859
175.650,3480,305.859
175.700,3480,305.859
175.750,3480,305.859
175.800,3480,305.859
175.850,3480,305.859
175.900,3480,305.859
175.950,3480,305.859
176.000,3480,305.859
176.050,3480,305.859
176.100,3480,305.859
176.150,3480,305.859
176.200,3480,305.859
176.250,3480,305.859
176.300,3480,305.859
176.350,3480,305.859
176.400,3480,305.859
176.450,3480,305.859
176.500,3480,305.859
176.550,3480,305.859
176.600,3480,305.859
176.650,3480,305.859
176.700,3480,305.859
176.750,3480,305.859
176.800,3480,305.859
176.850,3480,305.859
176.900,3480,305.859
176.950,3480,305.859
177.000,3480,305.859
177.050,3480,305.859
177.100,3480,305.859
177.150,3480,305.859
177.200,3480,305.859
177.250,3480,305.859
177.300,3480,305.859
177.350,3480,305.859
177.400,3480,305.859
177.450,3480,305.859
177.500,3480,305.859
177.550,3480,305.859
177.600,3480,305.859
177.650,3480,305.859
177.700,3480,305.859
177.750,3480,305.859
177.800,3480,305.859
177.850,3480,305.859
177.900,3480,305.859
177.950,3480,305.859
178.000,3480,305.859
178.050,3480,305.859
178.100,3480,305.859
178.150,3480,305.859
178.200,3480,305.859
178.250,3480,305.859
178.300,3480,305.859
178.350,3480,305.859
178.400,3480,305.859
178.450,3480,305.859
178.500,3480,305.859
178.550,3480,305.859
178.600,3480,305.859
178.650,3480,305.859
178.700,3480,305.859
178.750,3480,305.859
178.800,3480,305.859
178.850,3480,305.859
178.900,3480,305.859
178.950,3480,305.859
179.000,3480,305.859
179.050,3480,305.859
179.100,3480,305.859
179.150,3480,305.859
179.200,3480,305.859
179.250,3480,305.859
179.300,3480,305.859
179.350,3480,305.859
179.400,3480,305.859
179.450,3480,305.859
179.500,3480,305.859
179.550,3480,305.859
179.600,3480,305.859
179.650,3480,305.859
179.700,3480,305.859
179.750,3480,305.859
179.800,3480,305.859
179.850,3480,305.859
179.900,3480,305.859
179.950,3480,305.859
180.000,3480,305.859
180.050,3480,305.859
180.100,3480,305.859
180.150,3480,305.859
180.200,3480,305.859
180.250,3480,305.859
180.300,3480,305.859
180.350,3480,305.859
180.400,3480,305.859
180.450,3480,305.859
180.500,3480,305.859
180.550,3480,305.859
180.600,3480,305.859
180.650,3480,305.859
180.700,3480,305.859
180.750,3480,305.859
180.800,3480,305.859
180.850,3480,305.859
180.900,3480,305.859
180.950,3480,305.859
181.000,3480,305.859
181.050,3480,305.859
181.100,3480,305.859
181.150,3480,305.859
181.200,3480,305.859
181.250,3480,305.859
181.300,3480,305.859
181.350,3480,305.859
181.400,3480,305.859
181.450,3480,305.859
181.500,3480,305.859
181.550,3480,305.859
181.600,3480,305.859
181.650,3480,305.859
181.700,3480,305.859
181.750,3480,305.859
181.800,3480,305.859
181.850,3480,305.859
181.900,3480,305.859
181.950,3480,305.859
182.000,3480,305.859
182.050,3480,305.859
182.100,3480,305.859
182.150,3480,305.859
182.200,3480,305.859
182.250,3480,305.859
182.300,3480,305.859
182.350,3480,305.859
182.400,3480,305.859
182.450,3480,305.859
182.500,3480,305.859
182.550,3480,305.859
182.600,3480,305.859
182.650,3480,305.859
182.700,3480,305.859
182.750,3480,305.859
182.800,3480,305.859
182.850,3480,305.859
182.900,3480,305.859
182.950,3480,305.859
183.000,3480,305.859
183.050,3480,305.859
183.100,3480,305.859
183.150,3480,305.859
183.200,3480,305.859
183.250,3480,305.859
183.300,3480,305.859
183.350,3480,305.859
183.400,3480,305.859
183.450,3480,305.859
183.500,3480,305.859
183.550,3480,305.859
183.600,3480,305.859
183.650,3480,305.859
183.700,3480,305.859
183.750,3480,305.859
183.800,3480,305.859
183.850,3480,305.859
183.900,3480,305.859
183.950,3480,305.859
184.000,3480,305.859
184.050,3480,305.859
184.100,3480,305.859
184.150,3480,305.859
184.200,3480,305.859
184.250,3480,305.859
184.300,3480,305.859
184.350,3480,305.859
184.400,3480,305.859
184.450,3480,305.859
184.500,3480,305.859
184.550,3480,305.859
184.600,3480,305.859
184.650,3480,305.859
184.700,3480,305.859
184.750,3480,305.859
184.800,3480,305.859
184.850,3480,305.859
184.900,3480,305.859
184.950,3480,305.859
185.000,3480,305.859
185.050,3480,305.859
185.100,3480,305.859
185.150,3480,305.859
185.200,3480,305.859
185.250,3480,305.859
185.300,3480,305.859
185.350,3480,305.859
185.400,3480,305.859
185.450,3480,305.859
185.500,3480,305.859
185.550,3480,305.859
185.600,3480,305.859
185.650,3480,305.859
185.700,3480,305.859
185.750,3480,305.859
185.800,3480,305.859
185.850,3480,305.859
185.900,3480,305.859
185.950,3480,305.859
186.000,3480,305.859
186.050,3480,305.859
186.100,3480,305.859
186.150,3480,305.859
186.200,3480,305.859
186.250,3480,305.859
186.300,3480,305.859
186.350,3480,305.859
186.400,3480,305.859
186.450,3480,305.859
186.500,3480,305.859
186.550,3480,305.859
186.600,3480,305.859
186.650,3480,305.859
186.700,3480,305.859
186.750,3480,305.859
186.800,3480,305.859
186.850,3480,305.859
186.900,3480,305.859
186.950,3480,305.859
187.000,3480,305.859
187.050,3480,305.859
187.100,3480,305.859
187.150,3480,305.859
187.200,3480,305.859
187.250,3480,305.859
187.300,3480,305.859
187.350,3480,305.859
187.400,3480,305.859
187.450,3480,305.859
187.500,3480,305.859
187.550,3480,305.859
187.600,3480,305.859
187.650,3480,305.859
187.700,3480,305.859
187.750,3480,305.859
187.800,3480,305.859
187.850,3480,305.859
187.900,3480,305.859
187.950,3480,305.859
188.000,3480,305.859
188.050,3480,305.859
188.100,3480,305.859
188.150,3480,305.859
188.200,3480,305.859
188.250,3480,305.859
188.300,3480,305.859
188.350,3480,305.859
188.400,3480,305.859
188.450,3480,305.859
188.500,3480,305.859
188.550,3480,305.859
188.600,3480,305.859
188.650,3480,305.859
188.700,3480,305.859
188.750,3480,305.859
188.800,3480,305.859
188.850,3480,305.859
188.900,3480,305.859
188.950,3480,305.859
189.000,3480,305.859
189.050,3480,305.859
189.100,3480,305.859
189.150,3480,305.859
189.200,3480,305.859
189.250,3480,305.859
189.300,3480,305.859
189.350,3480,305.859
189.400,3480,305.859
189.450,3480,305.859
189.500,3480,305.859
189.550,3480,305.859
189.600,3480,305.859
189.650,3480,305.859
189.700,3480,305.859
189.750,3480,305.859
189.800,3480,305.859
189.850,3480,305.859
189.900,3480,305.859
189.950,3480,305.859
190.000,3480,305.859
190.050,3480,305.859
190.100,3480,305.859
190.150,3480,305.859
190.200,3480,305.859
190.250,3480,305.859
190.300,3480,305.859
190.350,3480,305.859
190.400,3480,305.859
190.450,3480,305.859
190.500,3480,305.859
190.550,3480,305.859
190.600,3480,305.859
190.650,3480,305.859
190.700,3480,305.859
190.750,3480,305.859
190.800,3480,305.859
190.850,3480,305.859
190.900,3480,305.859
190.950,3480,305.859
191.000,3480,305.859
191.050,3480,305.859
191.100,3480,305.859
191.150,3480,305.859
191.200,3480,305.859
191.250,3480,305.859
191.300,3480,305.859
191.350,3480,305.859
191.400,3480,305.859
191.450,3480,305.859
191.500,3480,305.859
191.550,3480,305.859
191.600,3480,305.859
191.650,3480,305.859
191.700,3480,305.859
191.750,3480,305.859
191.800,3480,305.859
191.852,3480,305.859
191.900,3480,305.859
191.950,3480,305.859
192.000,3480,305.859
192.050,3480,305.859
192.100,3480,305.859
192.150,3480,305.859
192.200,3480,305.859
192.250,3480,305.859
192.300,3480,305.859
192.350,3480,305.859
192.400,3480,305.859
192.450,3480,305.859
192.500,3480,305.859
192.550,3480,305.859
192.600,3480,305.859
192.650,3480,305.859
192.700,3480,305.859
192.750,3480,305.859
192.800,3480,305.859
192.850,3480,305.859
192.900,3480,305.859
192.950,3480,305.859
193.000,3480,305.859
193.050,3480,305.859
193.100,3480,305.859
193.150,3480,305.859
193.200,3480,305.859
193.250,3480,305.859
193.300,3480,305.859
193.350,3480,305.859
193.400,3480,305.859
193.450,3480,305.859
193.500,3480,305.859
193.550,3480,305.859
193.600,3480,305.859
193.650,3480,305.859
193.700,3480,305.859
193.750,3480,305.859
193.800,3480,305.859
193.850,3480,305.859
193.900,3480,305.859
193.950,3480,305.859
194.000,3480,305.859
194.050,3480,305.859
194.100,3480,305.859
194.150,3480,305.859
194.200,3480,305.859
194.250,3480,305.859
194.300,3480,305.859
194.350,3480,305.859
194.400,3480,305.859
194.450,3480,305.859
194.500,3455,303.662
194.550,3480,305.859
194.600,3557,312.627
194.650,3480,305.859
194.700,3455,303.662
194.750,3455,303.662
194.800,3378,296.895
194.850,3378,296.895
194.900,3378,296.895
194.950,3378,296.895
195.000,3480,305.859
195.050,3480,305.859
195.100,3480,305.859
195.150,3480,305.859
195.200,3480,305.859
195.250,3480,305.859
195.300,3480,305.859
195.350,3480,305.859
195.400,3480,305.859
195.450,3480,305.859
195.500,3480,305.859
195.550,3480,305.859
195.600,3480,305.859
195.650,3480,305.859
195.700,3557,312.627
195.750,3557,312.627
195.800,3557,312.627
195.850,3557,312.627
195.900,3557,312.627
195.950,3557,312.627
196.000,3480,305.859
196.050,3480,305.859
196.100,3480,305.859
196.150,3480,305.859
196.200,3557,312.627
196.250,3557,312.627
196.300,3480,305.859
196.350,3480,305.859
196.400,3480,305.859
196.450,3480,305.859
196.500,3480,305.859
196.550,3480,305.859
196.600,3480,305.859
196.650,3480,305.859
196.700,3480,305.859
196.750,3480,305.859
196.800,3480,305.859
196.850,3480,305.859
196.900,3480,305.859
196.950,3480,305.859
197.000,3480,305.859
197.050,3480,305.859
197.100,3480,305.859
197.150,3480,305.859
197.200,3480,305.859
197.250,3480,305.859
197.300,3480,305.859
197.350,3480,305.859
197.400,3480,305.859
197.450,3480,305.859
197.500,3480,305.859
197.550,3480,305.859
197.600,3480,305.859
197.650,3480,305.859
197.700,3480,305.859
197.750,3480,305.859
197.800,3480,305.859
197.850,3480,305.859
197.900,3480,305.859
197.950,3480,305.859
198.000,3480,305.859
198.050,3480,305.859
198.100,3480,305.859
198.150,3480,305.859
198.200,3480,305.859
198.250,3480,305.859
198.300,3480,305.859
198.350,3480,305.859
198.400,3480,305.859
198.450,3480,305.859
198.500,3480,305.859
198.550,3480,305.859
198.600,3480,305.859
198.650,3480,305.859
198.700,3480,305.859
198.750,3480,305.859
198.800,3480,305.859
198.850,3480,305.859
198.900,3480,305.859
198.950,3480,305.859
199.000,3480,305.859
199.050,3480,305.859
199.100,3480,305.859
199.150,3480,305.859
199.200,3480,305.859
199.250,3480,305.859
199.300,3480,305.859
199.350,3480,305.859
199.400,3480,305.859
199.450,3480,305.859
199.500,3480,305.859
199.550,3480,305.859
199.600,3480,305.859
199.650,3480,305.859
199.700,3480,305.859
199.750,3480,305.859
199.800,3480,305.859
199.850,3480,305.859
199.900,3480,305.859
199.950,3480,305.859
200.000,3480,305.859
200.050,3480,305.859
200.100,3480,305.859
200.150,3480,305.859
200.200,3480,305.859
200.250,3480,305.859
200.300,3480,305.859
200.350,3480,305.859
200.400,3480,305.859
200.450,3480,305.859
200.500,3480,305.859
200.550,3480,305.859
200.600,3480,305.859
200.650,3480,305.859
200.700,3480,305.859
200.750,3480,305.859
200.800,3480,305.859
200.850,3480,305.859
200.900,3480,305.859
200.950,3480,305.859
201.000,3480,305.859
201.050,3480,305.859
201.100,3480,305.859
201.150,3480,305.859
201.200,3480,305.859
201.250,3480,305.859
201.300,3480,305.859
201.350,3480,305.859
201.400,3480,305.859
201.450,3480,305.859
201.500,3480,305.859
201.550,3480,305.859
201.600,3480,305.859
201.650,3480,305.859
201.700,3480,305.859
201.750,3480,305.859
201.800,3480,305.859
201.850,3480,305.859
201.900,3480,305.859
201.950,3480,305.859
202.000,3480,305.859
202.050,3480,305.859
202.100,3480,305.859
202.150,3480,305.859
202.200,3480,305.859
202.250,3480,305.859
202.300,3480,305.859
202.350,3480,305.859
202.400,3480,305.859
202.450,3480,305.859
202.500,3480,305.859
202.550,3480,305.859
202.600,3480,305.859
202.650,3480,305.859
202.700,3480,305.859
202.750,3480,305.859
202.800,3480,305.859
202.850,3480,305.859
202.900,3480,305.859
202.950,3480,305.859
203.000,3480,305.859
203.050,3480,305.859
203.100,3480,305.859
203.150,3480,305.859
203.200,3480,305.859
203.250,3480,305.859
203.300,3480,305.859
203.350,3480,305.859
203.400,3480,305.859
203.450,3480,305.859
203.500,3480,305.859
203.550,3480,305.859
203.600,3480,305.859
203.650,3480,305.859
203.700,3480,305.859
203.750,3480,305.859
203.800,3480,305.859
203.850,3480,305.859
203.900,3480,305.859
203.950,3480,305.859
204.000,3480,305.859
204.050,3480,305.859
204.100,3480,305.859
204.150,3480,305.859
204.200,3480,305.859
204.250,3480,305.859
204.300,3480,305.859
204.350,3480,305.859
204.400,3480,305.859
204.450,3480,305.859
204.500,3480,305.859
204.550,3480,305.859
204.600,3480,305.859
204.650,3480,305.859
204.700,3480,305.859
204.750,3480,305.859
204.800,3480,305.859
204.850,3480,305.859
204.900,3480,305.859
204.950,3480,305.859
205.000,3480,305.859
205.050,3480,305.859
205.100,3480,305.859
205.150,3480,305.859
205.200,3480,305.859
205.250,3480,305.859
205.300,3480,305.859
205.350,3480,305.859
205.400,3480,305.859
205.450,3480,305.859
205.500,3480,305.859
205.550,3480,305.859
205.600,3480,305.859
205.650,3480,305.859
205.700,3480,305.859
205.750,3480,305.859
205.800,3480,305.859
205.850,3480,305.859
205.900,3480,305.859
205.950,3480,305.859
206.000,3480,305.859
206.050,3480,305.859
206.100,3480,305.859
206.150,3480,305.859
206.200,3480,305.859
206.250,3480,305.859
206.300,3480,305.859
206.350,3480,305.859
206.400,3480,305.859
206.450,3480,305.859
206.500,3480,305.859
206.550,3480,305.859
206.600,3480,305.859
206.650,3480,305.859
206.700,3480,305.859
206.750,3480,305.859
206.800,3480,305.859
206.850,3480,305.859
206.900,3480,305.859
206.950,3480,305.859
207.000,3480,305.859
207.050,3480,305.859
207.100,3480,305.859
207.150,3480,305.859
207.200,3480,305.859
207.250,3480,305.859
207.300,3480,305.859
207.350,3480,305.859
207.400,3480,305.859
207.450,3480,305.859
207.500,3480,305.859
207.550,3480,305.859
207.600,3480,305.859
207.650,3480,305.859
207.700,3480,305.859
207.750,3480,305.859
207.800,3480,305.859
207.850,3480,305.859
207.900,3480,305.859
207.950,3480,305.859
208.000,3480,305.859
208.050,3480,305.859
208.100,3480,305.859
208.150,3480,305.859
208.200,3480,305.859
208.250,3480,305.859
208.300,3480,305.859
208.350,3480,305.859
208.400,3480,305.859
208.450,3480,305.859
208.500,3480,305.859
208.550,3480,305.859
208.600,3480,305.859
208.650,3480,305.859
208.700,3480,305.859
208.750,3480,305.859
208.800,3480,305.859
208.850,3480,305.859
208.900,3480,305.859
208.950,3480,305.859
209.000,3480,305.859
209.050,3480,305.859
209.100,3480,305.859
209.150,3480,305.859
209.200,3480,305.859
209.250,3480,305.859
209.300,3480,305.859
209.350,3480,305.859
209.400,3480,305.859
209.450,3480,305.859
209.500,3480,305.859
209.550,3480,305.859
209.600,3480,305.859
209.650,3480,305.859
209.700,3480,305.859
209.750,3480,305.859
209.800,3480,305.859
209.850,3480,305.859
209.900,3480,305.859
209.950,3480,305.859
210.000,3480,305.859
210.050,3480,305.859
210.100,3480,305.859
210.150,3480,305.859
210.200,3480,305.859
210.250,3480,305.859
210.300,3480,305.859
210.350,3480,305.859
210.400,3480,305.859
210.450,3480,305.859
210.500,3480,305.859
210.550,3480,305.859
210.600,3480,305.859
210.650,3480,305.859
210.700,3480,305.859
210.750,3480,305.859
210.800,3480,305.859
210.850,3480,305.859
210.900,3480,305.859
210.950,3480,305.859
211.000,3480,305.859
211.050,3480,305.859
211.100,3480,305.859
211.150,3480,305.859
211.200,3480,305.859
211.250,3480,305.859
211.300,3480,305.859
211.350,3480,305.859
211.400,3480,305.859
211.450,3480,305.859
211.500,3480,305.859
211.550,3480,305.859
211.600,3480,305.859
211.650,3480,305.859
211.700,3480,305.859
211.750,3480,305.859
211.800,3480,305.859
211.850,3480,305.859
211.900,3480,305.859
211.950,3480,305.859
212.000,3480,305.859
212.050,3480,305.859
212.100,3480,305.859
212.150,3480,305.859
212.200,3480,305.859
212.250,3480,305.859
212.300,3480,305.859
212.350,3480,305.859
212.400,3480,305.859
212.450,3480,305.859
212.500,3480,305.859
212.550,3455,303.662
212.600,3480,305.859
212.650,3480,305.859
212.700,3480,305.859
212.750,3532,310.430
212.800,3480,305.859
212.850,3557,312.627
212.900,3557,312.627
212.950,3455,303.662
213.000,3455,303.662
213.050,3557,312.627
213.100,3557,312.627
213.150,3378,296.895
213.200,3378,296.895
213.250,3455,303.662
213.300,3455,303.662
213.350,3480,305.859
213.400,3480,305.859
213.450,3480,305.859
213.500,3480,305.859
213.550,3557,312.627
213.600,3557,312.627
213.650,3480,305.859
213.700,3480,305.859
213.750,3480,305.859
213.800,3480,305.859
213.850,3480,305.859
213.900,3480,305.859
213.950,3609,317.197
214.000,3609,317.197
214.050,3480,305.859
214.100,3480,305.859
214.150,3532,310.430
214.200,3532,310.430
214.250,3557,312.627
214.300,3557,312.627
214.350,3480,305.859
214.400,3480,305.859
214.450,3480,305.859
214.500,3480,305.859
214.550,3480,305.859
214.600,3480,305.859
214.650,3557,312.627
214.700,3557,312.627
214.750,3480,305.859
214.800,3480,305.859
214.850,3480,305.859
214.900,3480,305.859
214.950,3480,305.859
215.000,3480,305.859
215.050,3480,305.859
215.100,3480,305.859
215.150,3480,305.859
